"6/20/2008"," Dje më kërcehej nesër, por jo sot. ","Yesterday me.dat dance.nonact tomorrow, but not today. ","`Yesterday I feel like dancing tomorrow, but not today.'","I had the feeling for today, but it somehow disapated. Nesër is yesterday’s tomorrow.","","Desideratives","","Albanian",""
"6/20/2008"," Dje nuk më kërcehej nesër. (por sot më kërcehet) ","Yesterday not me.dat dance.nonact tomorrow, (but today, me.dat dance.nonact) ","`Yesterday I didn’t feel like dancing, but I do today.’ ","(means i feel like dancing today, not today’s tomorrow) ","","Desideratives","","Albanian",""
"6/20/2008"," Gjatë luftës, çdo ditë më kërcehej nesër (ditën e nesërme). ","During war, every day me.dat dance.nonact tomorrow (day AD next) ","`During the war, every day I felt like dancing tomorrow.' ","","","Desideratives","","Albanian",""
"6/20/2008"," Gjatë luftës, çdo ditë më kërcehej ditën që luftë do të mboronte.","During war, every day me.dat dance.nonact day that war MOOD end ","`During the war, I felt like dancing the day the war ended.'  ","","","Desideratives","","Albanian",""
"6/20/2008"," Nuk do të shkoj në shtëpi të premten. ","NOT fut MOOD go.1sg in home on Friday. ","`I won’t go home on Friday.'","","","Desideratives","","Albanian",""
"6/20/2008"," Nuk do të më shkohet në shtëpi të premten. ","NOT fut MOOD me.dat go.nonact in home on Friday. ","`I won’t feel like going home on Friday.' ","(the feeling won't be there on Friday)","","Desideratives","","Albanian",""
"6/20/2008"," Do të shkoj në shtëpi të premten. "," fut MOOD go.1sg in home on Friday. ","`I will go home on Friday.'","","","Desideratives","","Albanian",""
"6/20/2008"," Tani do të shkoj në shtëpi të premten "," Now,  fut MOOD go.1sg in home on Friday. ","`Right now, I will go home on Friday.'","","","Desideratives","","Albanian",""
"6/20/2008"," Tani do të më shkohet në shtëpi të premten."," Now,T fut MOOD me.dat go.nonact in home on Friday. ","`Right now I will feel like going home on Friday.'","","","Desideratives","","Albanian",""
"6/20/2008"," Tani nuk do të më shkohet në shtëpi të premten."," Now, NOT fut MOOD me.dat go.nonact in home on Friday. ","`Right now I will not feel like going home on Friday.'","","","Desideratives","","Albanian",""
"6/20/2008"," Duket se do të shkoj në shtëpi të premten. "," seem.3sg.pres that  fut MOOD go.1sg in home on Friday. ","`It seems that I will go home on Friday.' ","","","Desideratives","","Albanian",""
"6/20/2008","Duket se më do të shkohet në shtëpi të premten."," seem3sg.pres that me.dat go.nonact in home on Friday. ","`It seems that I feel like going home on Friday.'","","","Desideratives","","Albanian",""
"6/20/2008"," Duket se nesër më do të shkohet në shtëpi të premten. ","  seem3sg.pres that tomorrow me.dat fut MOODgo.nonact in home on Friday. ","`It seems that tomorrow I will feel like going home on Friday.' ","","","Desideratives"," ","Albanian",""
"6/20/2008","Tani duket se nesër me.dat do të shkohet në shtëpi të premten. "," Now,  seem3sg.pres that tomorrow me.dat fut MOOD go.nonact in home on Friday. ","`Now it seems that tomorrow I will feel like going home on Friday.’","","","Desideratives","","Albanian",""
"6/20/2008","Tani duket se nesër nuk më do të shkohet në shtëpi të premten. ","Now  seem3sg.pres that tomorrow NOT me.dat fut MOOD go.nonact in home on Friday. ","Now it seems that tomorrow I won’t feel like going home on Friday. ","","","Desideratives","","Albanian",""
"6/20/2008"," Gjithmonë më kërcehet (të premten). ","Always me.dat dance.nonact (on Friday). ","`I always feel like dancing. (on Fridays)' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet në çdo kohë. ","me.dat dance.nonact on each time. ","`I feel like dancing all the time.'","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet sërish. ","me.dat dance.nonact again. ","`I feel like dancing again.' ","(the feeling happened twice).","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet në çdo kohë sërish.","me.dat dance.nonact each time again. ","`I feel like dancing all the time again.' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më vintë të kërceja sërish. ","me.dat come MOOD dance.nonact.imp again. ","`I feel like dancing again (feeling twice)' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më vintë sërish të kërceja. ","me.dat come again MOOD dance.nonact.imp. ","`I feel like dancing again (feeling twice)' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Nesër do të më kërcej sërish.","Tomorrow fut MOOD me.dat dance again. ","`Tomorrow I will feel like dancing again.' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Nesër më kërcehet sërish. ","Tomorrow, me.dat dance.nonact again ","`Tomorrow, I will feel like dancing again (feeling must reoccur).' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet, nuk më lexohet. ","me.dat dance.nonact not me.dat read.nonact ","`I feel like dancing, not reading.' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më vjen të kërcej, jo të lexoj ","me.dat come MOOD dance.nonact.imp not MOOD read.nonact.imp ","`I feel like dancing not reading.' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," çfarë të vjen të bësh? ","What CL.2sg come MOOD do.nonact.imp ","`What do you feel like doing?' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet, nuk lexohet. "," me.dat dance.nonact, not read.nonact. ","`I feel like dancing, not readable.'","","","DesiderativesContrastive","","Albanian",""
"6/20/2008"," Ai të cilit i kërcehet ndodhet aty. "," He.nom AD who CL dance.nonact happen/occur there. ","`The person who feels like dancing is over there.'","","","Desideratives","","Albanian",""
"6/20/2008"," Kujt i kërcehet?"," Who CL dance? ","`Who feels like dancing?' ","","","Desideratives","","Albanian",""
"6/20/2008"," A: a tij të cilit ndodhet aty "," of his who happen there.","`The person over there.'","","","Desideratives","","Albanian",""
"6/20/2008"," Gjithmonë më kërcehet sërish."," Always, me.dat dance.nonact again. ","`I always feel like dancing again.'  ","(can mean, when I’m dancing i want to be dancing again) ","","Desideratives","","Albanian",""
"6/20/2008"," Ajo që më vjen të vëj është të kercej."," That which me.dat come MOOD do is MOOD dance. ","`That which I feel like doing is dancing.' ","","","Desideratives","","Albanian",""
"6/20/2008"," Ende më kërcehet.  "," Still me.dat dance.nonact ","`I still feel like dancing.'","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet ende. ","me.dat dance nonact still "," `I still feel like dancing.'"," ","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Ende më kërcehet në çdo kohë "," Still me.dat dance.nonact in every time.","`I still feel like dancing all the time.'","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Ende më kërcehet gjithmonë."," Still me.dat dance.nonact always. ","`I still feel like dancing always.' ","","","DesiderativesAspect Adverbs"," ","Albanian",""
"6/20/2008"," Githmonë më kërcehet ende."," Always, me.dat dance.nonact still. ","Does alter the meaning `I always feel like dancing still' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më vjen të filloj të kërcej"," me.dat come MOOD begin MOOD dance. ","`I feel like beginning to dance.' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më fillohet të kërcej. "," me.dat begin.nonact MOOD dance. ","`I feel like beginning to dance.’","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Ndali së më ardhuri të kërceja"," stop.1sg.perf.past that me.dat come MOOD dance. ","`I stopped coming over to dance' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008","*më ardhuri të kërceja","me.dat come MOOD dance."," `I stopped coming over to dance' "," ","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," më erdhi të kërceja "," me.dat come MOOD dance. "," `I felt like dancing.’","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," m’u kërcye "," me.dat nonact dance.past. ","`I felt like dancing.'  ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008","Më vjen të kërce shpesh "," me.dat come MOOD dance often. ","`I feel like dancing often (frequently)' ","The feeling is frequent ","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet shpesh"," me.dat dance.nonact often. ","`I feel like dancing often (feeling)' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008","Vertet më vjen të kërcej/kërcehet. "," Truely, me..dat come MOOD dance.nonact ","`I really feel like dancing.' "," ",""," DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Vertet më kërcehet. "," Truely, me.dat dance.nonact."," `I really feel like dancing'","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më vjen të kërcej e dehur "," me.dat come MOOD dance AD drunk. "," `I feel like dancing drunk' "," ","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcehet  e dehur. ","me.dat dance.nonact AD drunk.","`I feel like dancing drunk.' ","(modifies dancing) ","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008","kur isha esëll më kërcehej e dehur.","When be.1sg.past sober me.dat dance.nonact AD drunk. ","`When i was sober i felt like dancing drunk.' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008","Më vjen të kërcej  pak ","me.dat come MOOD dance little. ","`I feel like dancing a little' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Më kërcejet pak","me.dat dance.nonact a little.","`I feel like dancing a little (ambigous)' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Vërtet më kërcehet pak. ","truely me.dat dance.nonact little. ","`I really felt like dancing for a little bit (ambiguous)' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008","Pak më kërcehet vertet ","little truely me.dat dance.nonact. ","`I really felt like dancing for a little bit (ambiguous)' ","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Shpesh më kërcehet pak ","Frequently, me.dat dance.nonact little ","`Frequently i feel like dancing a little.'","","","DesiderativesAspect Adverbs","","Albanian",""
"6/20/2008"," Pak më kërcehet shpesh. ","Little me.dat dance frequently. ","`A little bit I feel like dancing a lot.'","","","DesiderativesAspect Adverbs","","Albanian",""
"4/28/2008","Më shtypeshin fara për tre orë.","me.cl.dat pound.3.p.nonact.imperf seed.p.indef.nom for three hours","`I felt pounding seeds for three hours.’  ","(and I did; feeling and pounding can be 3 hours)","","Desideratives","","Albanian",""
"4/28/2008","Një mollë më hahej.","a apple.indef.nom me.dat.cl eat.3.s.imperf.nonact","`I felt like eating an apple.’  (and I did)","","","Desideratives","","Albanian",""
"4/28/2008","Një mollë u hëng prej meje.","a apple.indef.nom.s nonact eat.3.s.pst by me.abl","`An apple was eaten by me.'","","","Desideratives","","Albanian",""
"4/28/2008","Një mollë më hahej po nuk gjeta ndonjë.","a apple.indef.s.nom me.dat.cl eat.3.s.imperf.nonact prog not find.1.s.pst any","`I felt like eating an apple but I didn’t find any.'","","","Desideratives","","Albanian",""
"4/28/2008","Nuk po më hahej një mollë.","not prog me.dat.cl eat.3.s.imperf.nonact a apple.nom.indef.s","`I didn’t feel like eating an apple.’ ","(and I didn’t eat one)","","Desideratives","","Albanian",""
"4/28/2008","Nuk po më hahej një mollë por e hëngra një.","no prog me.dat.cl eat.3.s.imperf.nonact a apple.nom.s.indef but it.acc.cl eat.1.s.pst any","`I didn’t feel like eating an apple but I ate it anyway.'","","","Desideratives","","Albanian",""
"4/28/2008","M’u voll në prehër por nuk volla.","me.cl.dat’nonact vomit.pst in lap.def.s. but not vomit.1.s.pst","`A vomit came over me in my lap but I didn’t vomit.'","","","Desideratives","","Albanian",""
"4/28/2008","#Më volli në prehër por nuk më volli.","me.cl.dat vomit.3.s.pst in lap.def. but not me.dat.cl vomit.3.s.pst","`He/she vomited on my lap but he/che didn’t vomit on me.’ *`He/she vomited on my lap but it didn’t bother me.'","(contradiction)","","Desideratives","","Albanian",""
"4/28/2008","Nëse të hahet një mollë, hape frigoriferin.","if MOOD eat.3.s.nonact a apple.indef.nom open.2.s. fridge.s.def.acc","`If you feel like eating an apple, open the fridge.’  ","(eating is not part of the condition clause)","","Desideratives","","Albanian",""
"4/28/2008","Volli në prehërin tim.","vomit.3.s.pst in lap.def.s. my.acc","`He/she vomited in my lap.'","","","Desideratives","","Albanian",""
"4/28/2008","#Volli në prehërin tim, por nuk më volli.","vomit.3.s.pst in lap.s.acc my.acc but not me.dat.cl vomit.3.s.pst","`He/she vomited in my lap but didn’t vomit on me.'`He/she vomited in my lap but didn’t bother me.'","","","Desideratives","","Albanian",""
"4/28/2008","Nëse ai vjell në prehërin tim, ","if he vomit.3.s.pres in lap.acc my.acc","`If he vomits in my lap'","","","Desideratives","","Albanian",""
"4/28/2008","Dritani shkeli mbi këpucën time.","Dritan.nom step.3.s.pst on shoe my.acc","`Dritan stepped on my shoe.’  ","(foot does not have to be in shoe)","","Desideratives","","Albanian",""
"4/28/2008","Dritani më shkeli mbi këpucë.","Dritan.nom step.3.s.pst on shoe my.acc","`Dritan stepped on my shoe (and it’s on me).'","(can also be that foot is not in it but I am upset)(foot does not have to be in shoe)","","Desideratives","","Albanian",""
"4/28/2008","Dritani m’a skheli këpucën.","Dritan.nom me.dat.cl’it.cl.acc step.3.s.pst shoe.s.def.acc","`Dritan stomped my shoe to me.’  ","(doesn’t have to be on my foot)","","Desideratives","","Albanian",""
"4/28/2008","Më hahet një mollë ngadalë.","I.cl.dat eat a apple slowly","`I feel like eating an apple slowly.’  ","(take my time eating the apple)","","AdverbialsDesideratives","","Albanian",""
"4/28/2008","Na hahet një mollë me Dritanin.","we.cl.dat eat a apple with Dritan.acc","`We feel like eating an apple with Dritan.'`Me and Dritan feel like eating an apple.'","","","Desiderative","","Albanian",""
"5/5/2010"," [Paqarin	 usqay	 Lima-man 	ri-na-yki-ta] 	    yacha-n.","tomorrow	fast	 Lima-to	go-NOM-2-ACC  know-3","He knows that you are going to Lima fast tomorrow.","For Gaby","","Nominalization","Seberina Ricardo","Cusco Quechua",""
"5/5/2010","*Paqarin usqay Maria Limaman rinanta Juan yachan","tomorrow	fast Maria Lima-to	go-NOM-3-ACC Juan  know-3","Juan knows that Maria is going to Lima fast tomorrow.","For Gaby","","Nominalization","Seberina Ricardo","Cusco Quechua",""
"5/5/2010","Paqarin usqay Mariaq Limaman rinanta Juan yachan","tomorrow	fast Maria-GEN Lima-to	go-NOM-3-ACC Juan  know-3","Juan knows that Maria is going to Lima fast tomorrow.","For Gaby","","Nominalization","Seberina Ricardo","Cusco Quechua",""
"5/5/2010","*Maria paqarin usqay Limaman rinanta Juan yachan.","Maria.NOM tomorrow	fast Lima-to	go-NOM-3-ACC Juan  know-3","Juan knows that Maria is going to Lima fast tomorrow.","For Gaby","","Nominalization","Seberina Ricardo","Cusco Quechua",""
"5/5/2010","Mariaq paqarin usqay Limaman rinanta Juan yachan.","Maria.GEN tomorrow	fast Lima-to	go-NOM-3-ACC Juan  know-3","Juan knows that Maria is going to Lima fast tomorrow.","For Gaby","","Nominalization","Seberina Ricardo","Cusco Quechua",""
"5/7/2010","Runa qulqita qusqan warmiman chayta nirqani.","man  money-ACC give-nomin-3 woman-to  that-ACC say-past-1","I have said that to the woman to whom the man gave the money.","For Gaby","","Nominalization Relative Clause","Seberina Ricardo","Cusco Quechua",""
"5/7/2010","*Runaq qulqita qusqan warmiman chayta nirqani.","man.GEN  money-ACC give-nomin-3 woman-to  that-ACC say-past-1","I have said that to the woman to whom the man gave the money.","For Gaby","","Nominalization  Relative Clause","Seberina Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha munan Juanchaq platanu rantinanta(paq).","Maria	want 3		Juan-GEN 	banana buy-nomin  -3-ACC","'Maria wants Juan to buy bananas.","For Gaby","","Nominalization Intervening Adverb","Seberina Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha munan Juanchaq platanuta rantinanta(paq).","Maria.	want 3		Juan-GEN 	banana.ACC buy-nomin  -3-ACC","'Maria wants Juan to buy bananas.","For Gaby","","Nominalization  Intervening Adverb","Seberina Ricardo","Cusco Quechua",""
"5/7/2010","Munanki Mariyachaq platanu piwan (paqarin) rantiymunanta.","want-2		Maria-GEN	bananas- Ø who-with buy-inf-cis-nomin-3-ACC","You want that Maria will buy bananas with whom?	","For Gaby","","Nominalization  Intervening Adverb","Seberina ","Cusco Quechua",""
"5/7/2010","Munanki Mariyachaq platanu*(ta) piwan (paqarin) rantiymunanta.","want-2		Maria-GEN	bananas- ACC who-with buy-inf-cis-nomin-3-ACC","You want that Maria will buy bananas with whom?	","For Gaby","","Nominalization  Intervening Adverb","Ricardo","Cusco Quechua",""
"5/7/2010","Juanchaq sara piman qusqanta (Qaynunchaw) yachankichu.","Juan- GEN   	corn- Ø 	who-to 	give-Nom.past-2-ACC  know-2-INT","Do you know to whom Juan gave the corn ?","For Gaby","","Nominalization  Intervening Adverb","Seberina Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha munan Juanchaq platanu (paqarin) rantinanta.","Maria	want 3		Juan-GEN 	banana- Ø tomorrow           buy  -3-ACC","'Maria wants Juan tomorrow  to buy bananas.","For Gaby","","Nominalization  Intervening Adverb","Seberina ","Cusco Quechua",""
"5/7/2010","Mariyacha munan Juanchaq platanu*(ta) rantinanta.","Maria	want 3		Juan-GEN 	banana- Ø tomorrow           buy  -3-ACC","'Maria wants Juan tomorrow  to buy bananas.","For Gaby","","Nominalization Intervening Adverb","Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha munan Juanchaq platanu (paqarin) rantinanta.","Maria	want 3		Juan-GEN 	banana- Ø tomorrow           buy  -3-ACC","'Maria wants Juan tomorrow  to buy bananas.","For Gaby","","Nominalization Intervening Adverb","Seberina","Cusco Quechua",""
"5/7/2010","Juan piman sara qusqanta yachankichu.","Juan.NOM 	who-to 	corn	give-Nom.past-2-ACC  know-2-INT","Do you know to whom Juan gave the corn ?","For Gaby","","Nominalization ","Seberina","Cusco Quechua",""
"5/7/2010","Juan sara piman qusqanta yachankichu.","Juan.NOM 	corn who.to	give-Nom.past-2-ACC  know-2-INT","Do you know to whom Juan gave the corn ?","For Gaby","","Nominalization Wh intervening","Seberina Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha munan paqarin Juan platanu rantinanta.","Juan.NOM    	corn  	who-to 	give-Nom.past-2-ACC  know-2-INT","Do you know to whom Juan gave the corn ?","For Gaby","","Nominalization ","Seberina","Cusco Quechua",""
"5/7/2010","*Juan piman sara qusqanta yachankichu.","Juan.NOM 	who-to 	corn	give-Nom.past-2-ACC  know-2-INT","Do you know to whom Juan gave the corn ?","For Gaby","","Nominalization ","Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha munan paqarin Juan platanu rantinanta.","Maria	want 3		Juan.NOM	banana  tomorrow           buy-nomin-  -3-ACC","'Maria wants Juan  tomorrow to buy bananas.","For Gaby","","Nominalization ","Seberina","Cusco Quechua",""
"5/7/2010","Mariyacha munan paqarin Juan*(pa) platanu*(ta) rantinanta.","Maria	want 3		Juan.NOM	banana  tomorrow           buy-nomin-  -3-ACC","'Maria wants Juan  tomorrow to buy bananas.","For Gaby","","Nominalization ","Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha muna Juan platanu paqarin rantinanta.","Maria	want 3		Juan.NOM	banana  tomorrow           buy-nomin-  -3-ACC","'Maria wants Juan  tomorrow to buy bananas.","For Gaby","","Nominalization ","Seberina","Cusco Quechua",""
"5/7/2010","Mariyacha munan  Juan(pa) platanu*(ta) paqarin rantinanta.","Maria	want 3		Juan.NOM	banana  tomorrow           buy-nomin-  -3-ACC","'Maria wants Juan  tomorrow to buy bananas.","For Gaby","","Nominalization ","Ricardo","Cusco Quechua",""
"5/7/2010","Mariyacha munan Juan platanuta paqarin rantinanta.","Maria	want 3		Juan.NOM	banana-acc   tomorrow           buy  -3-ACC","Maria wants Juan  tomorrow to buy bananas.","For Gaby","","Nominalization ","Ricardo Seberina","Cusco Quechua",""
"5/7/2010","Juan sarata piman qusqanta yachankichu.","Juan.NOM    	corn-ACC  who-to 	give-Nom.past-2-ACC  know-2-INT","Do you know to whom Juan gave the corn ?","For Gaby","","Nominalization "," Seberina","Cusco Quechua",""
"5/7/2010","Juan*(pa) sarata piman qusqanta yachankichu.","Juan.GEN    	corn-ACC  who-to 	give-Nom.past-2-ACC  know-2-INT","Do you know to whom Juan gave the corn ?","For Gaby","","Nominalization ","Ricardo","Cusco Quechua",""
"5/7/2010","Ima*(ta) Juan rantinanta munanki?","what¬-ACC 	Juan.NOM	 buy-nomin-  -3-ACC want-prs.2.sg","(What do you want Juan to buy?)","For Gaby","","Nominalization ","Ricardo","Cusco Quechua",""
"5/7/2010","Ima Juanpa rantinanta munanki?","what 	Juan.GEN	 buy-nomin-  -3-ACC want-prs.2.sg","(What do you want Juan to buy?)","For Gaby","","Nominalization ","Seberina Ricardo  ","Cusco Quechua",""
"5/7/2010","Ima(*ta) Juan rantinanta munanki?","what¬-ACC 	Juan.NOM	 buy-nomin-  -3-ACC want-prs.2.sg","(What do you want Juan to buy?)","For Gaby","","Nominalization ","Seberina","Cusco Quechua",""
"5/7/2010","Pin munanki platanu rantinqa chayta?","who-af	want-2   banana	buy-fut.3	 that-ACC","Who do you want that shall  buy bananas?","For Gaby","","Nominalization ","Seberina","Cusco Quechua",""
"5/7/2010","*Pin munanki platanu rantinqa chayta?","who-af	want-2   banana	buy-fut.3	 that-ACC","Who do you want that shall  buy bananas?","For Gaby","","Nominalization ","Ricardo","Cusco Quechua",""
"5/7/2010","Pitan munanki platanu rantinqa chayta?","who-acc-af	want-2   banana	buy-fut.3	 that-ACC","Who do you want that shall  buy bananas?","For Gaby","","Nominalization ","Ricardo Seberina","Cusco Quechua",""
"5/7/2010","Imatan munanki platanu rantinqa chayta?","what-ACC-af want-2      Maria buy-fut.3  that ACC","What do you want that Maria shall buy?","For Gaby","","Nominalization ","Ricardo Seberina","Cusco Quechua",""
"5/7/2010","Runa qolqeta qosqa warmiman chayta noqa nerqani.","","","For Gaby","","Nominalization ","Ricardo ","Cusco Quechua",""
"5/7/2010","Runaq qolqeta qosqanta warmiman chayta noqa nerqani.","","","For  Gaby","","Nominalization ","Ricardo ","Cusco Quechua",""
"5/7/2010","Maria munan Juanpa platano natimanta.","","","For Gaby","","Nominalization ","Ricardo ","Cusco Quechua",""
"5/7/2010","Maria muna Juanpa platan*(ta) paqarin rantinunata.","","","For Gaby","","Nominalization ","Ricardo ","Cusco Quechua",""
"5/5/2010","Qaynunchaw Pidru*(q) wiqchukusqanrayku nanachikushan","yesterday Pedro.GEN  slip-refl-nomin-3 -cause hurt-caus-refl-progr-3","Because Pedro slipped yesterday, he feels pain.","For Gaby","","Nominalizations Adverbial Clause","Ricardo Seberina","Cusco Quechua",""
"5/5/2010","Juancha qulqita suwarqan Mariya*(q) wasi rantinanpaq.","Juan        money-ACC steal-past-3 Maria *(GEN) house buy-nomin-3-for","Juan stole money, so Mariya can buy a house.","For Gaby","","Nominalizations Adverbial Clause","Ricardo Seberina","Cusco Quechua",""
"5/5/2010","Manaraq Juancha qulqita suwarqan Mariya(q) wasita rantinanpaq.","Before Juan        money-ACC steal-past-3 Maria (GEN) house buy-nomin-3-for","Before Juan stole money,  Mariya can buy a house.","For Gaby","","Nominalizations Adverbial Clause","Ricardo ","Cusco Quechua",""
"5/5/2010","Chaymanta~na Juancha qulqita suwarqan Mariya(q) wasita rantinanpaq.","After Juan        money-ACC steal-past-3 Maria (GEN) house buy-nomin-3-for","Before Juan stole money,  Mariya can buy a house.","For Gaby","","Nominalizations Adverbial Clause","Ricardo ","Cusco Quechua",""
"5/5/2010","*Pi-man Xwancha-q 	sara       qu-sqa-n-ta 	       yacha-nki-c","who-to Juan-GEN 	corn    give-Nom.past-2-ACC  know-2-INT","Do you know who Juan gave the corn to?","For Gaby-- Seberina preferred another word order","","Nominalizations Wh Question","Seberina ","Cusco Quechua",""
"5/5/2010","*Pi-man Xwancha- 	sara       qu-sqa-n-ta 	       yacha-nki-c","who-to Juan-NOM 	corn    give-Nom.past-2-ACC  know-2-INT","Do you know who Juan gave the corn to?","For Gaby","","Nominalizations Wh Question","Seberina ","Cusco Quechua",""
"5/5/2010","Pi-man Xwancha-(q) 	sarata       qu-sqa-n-ta 	       yacha-nki-c","who-to Juan-GEN 	corn    give-Nom.past-2-ACC  know-2-INT","Do you know who Juan gave the corn to?","For Gaby, both NOM and GEN allowed","","Nominalizations Wh Question","Ricardo ","Cusco Quechua",""
"5/5/2010","Xwancha- Ø wasi-ta ruwa-sqa-n-ta 	yacha-ni","Juan-NOM  house-ACC make-nomin-3-ACC know-1","I know that Juan has built a house","For Gaby","","Nominalization","Seberina","Cusco Quechua",""
"5/5/2010","*Xwancha- Ø wasi-ta ruwa-sqa-n-ta 	yacha-ni","Juan-NOM  house-ACC make-nomin-3-ACC know-1","I know that Juan has built a house","For Gaby","","Nominalization","Ricardo","Cusco Quechua",""
"5/5/2010","Xwanchaq wasi- ruwa-sqa-n-ta 	yacha-ni","Juan-GEN  house- make-nomin-3-ACC know-1","I know that Juan has built a house","For Gaby, Ricard prefers acc marking the house","","Nominalization","Seberina Ricardo","Cusco Quechua",""
"5/5/2010","[Xwan-(pa) 	hamu-sqa-n-qa ]	manchari-chi-wa-n-mi","Juan-GEN 	come-nomin-3-top	afraid-caus-1OM-3-val","That John has come frightens me.","For Gaby, Seberina allows both nom and gen","","Nominalization","Seberina ","Cusco Quechua",""
"5/5/2010","[Xwan-*(pa) 	hamu-sqa-n-qa ]	manchari-chi-wa-n-mi","Juan-GEN 	come-nomin-3-top	afraid-caus-1OM-3-val","That John has come frightens me.","For Gaby, Ricardo disallows NOM ","","Nominalization","Ricardo","Cusco Quechua",""
"5/7/2010","Noqata qan qaparinaywanki.","me.acc you.nom yell.des.2sg.1om","`I feel like yelling at you.’","","","Impulsatives Person agreement","Seberina","Cusco Quechua",""
"5/7/2010","Suwanayki Josefina","steal.1-2 Josefina.nom","","Even tho I checked steal to have object marking, I think that naya pattern doesn’t work because it is ditransitive","","Impulsative","Seberina","Cusco Quechua",""
"5/7/2010","#suwanyaysunki","3-2OM","decir una duda, tal vez querer robar","","","Impulsative","Seberina","Cusco Quechua",""
"5/7/2010","*Payta suwanayan monikita","he.acc steal.naya.3sg little animal.acc","He feels like stealing the little animal","","","Impulsative","Seberina","Cusco Quechua",""
"5/7/2010","Payta suwanaywaran chei obejeta","he.acc steal.des.1ob.pst.3sg that sheep.acc","`He feels like stealing that sheep’","why first person object marking?","","Impulsative","Seberina","Cusco Quechua",""
"5/7/2010","Victorta noqata qaparinaywani","Victor.acc me.acc yell.des.??","`I feel like yelling at Victor’","wani isn’t anything, maybe I meant wan","","impulsative person agreement","Seberina","Cusco Quechua",""
"5/7/2010","Erqekunata noqanchis qaparinaywanchis.","child.pl.acc 1pl.incl yell.des.3sg.1plOM","`We feel like yelling at the children’","backwards agreement","","Impulsative person agreement","Seberina","Cusco Quechua",""
"5/7/2010","Erqekunata noqayku qaparinaywanku.","child.pl.acc 1pl.ex yell.des.3pl.1plexOM","`We feel like yelling at the children.’","backwards agreement","","Impulsative person agreement","Seberina","Cusco Quechua",""
"5/7/2010","Erqe qankuna qaparinaywankichis","child you.pl yell.des.3sg.2plOM","`You guys feel like yelling at the child.’","no case marking?","","Impulsative Person agreement","Seberina","Cusco Quechua",""
"5/7/2010","Qanta erqe qaparinaysunkichis","you.acc child.nom yell.des.3pl.2plOM","`You feel like yelling at the child.’","pl marking??","","Impulsative Person agreement","Seberina","Cusco Quechua",""
"5/7/2010","Noqata payta qaparinaywanku","I.acc he.acc yell.des.3pl.1sgOM","`I feel like yelling at him.’","but its plural agreement","","Impulsative Person agreement","Ricardo","Cusco Quechua",""
"5/7/2010","*Noqata qaparinaykuni.","I.acc yell.des.refl.1sg","`I feel like yelling at myself.’","bad with reflexive!!","","Impulsative Person agreement reflexive","Ricardo","Cusco Quechua",""
